rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/clip_range,train/n_updates,train/explained_variance,train/loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/value_loss,train/clip_fraction
-62.937,116.36,618496,12,151,50444,0.3,1500,0.7753472328186035,324.6105041503906,0.004362368,-0.0015273367971531115,0.00025,-0.31244949363172053,683.8836437225342,0.001318359375
-66.927,115.23,622592,12,152,50881,0.3,1510,0.7856125235557556,365.66741943359375,0.0013560399,-0.0006213917818968185,0.00025,-0.30721275182440877,632.3815784454346,0.0
-71.049,115.82,626688,12,153,51332,0.3,1520,0.7735768556594849,322.3846740722656,0.0043424647,-0.001857566823309753,0.00025,-0.2996929083019495,727.8782276153564,0.0055908203125
-72.51100000000001,116.27,630784,12,154,51761,0.3,1530,0.8092550039291382,234.70098876953125,0.0020464836,-0.0003734876401722431,0.00025,-0.3039000829681754,491.04258880615237,0.0006103515625
-66.49699999999999,116.81,634880,12,155,52207,0.3,1540,0.7598568797111511,330.2363586425781,0.003188027,-0.0004114546813070774,0.00025,-0.3146276568993926,731.7518699645996,0.00205078125
-62.59400000000001,116.24,638976,12,156,52666,0.3,1550,0.7897047996520996,350.7196044921875,0.0014716936,-0.00033534624526510015,0.00025,-0.3160662149079144,704.7189973831177,0.0028076171875
-57.218,114.77,643072,12,157,53131,0.3,1560,0.8097854852676392,394.3621826171875,0.0047000255,-0.0021753978784545326,0.00025,-0.31545179691165687,759.3492080688477,0.0179443359375
-57.339,112.68,647168,12,158,53609,0.3,1570,0.7483994960784912,273.078369140625,0.0019736679,-0.00022809396177763118,0.00025,-0.3064218429848552,655.162332725525,0.0
-50.573,112.09,651264,12,159,54078,0.3,1580,0.7958452701568604,300.64794921875,0.0062821964,-0.0011982571901171467,0.00025,-0.3027045584283769,725.9151968002319,0.0023193359375
-51.218999999999994,113.46,655360,12,160,54548,0.3,1590,0.8024333715438843,348.99029541015625,0.005570205,-0.001393280919000972,0.00025,-0.3115681394934654,748.8678401947021,0.003369140625
-57.50499999999999,114.03,659456,11,161,55022,0.3,1600,0.8348127007484436,333.1108093261719,0.006582296,-0.0019508079916704447,0.00025,-0.3183273412287235,596.3219923019409,0.010986328125
-66.868,111.76,663552,11,162,55525,0.3,1610,0.818268358707428,285.2562255859375,0.0024913596,-0.0005735796221415512,0.00025,-0.30011361967772243,604.5576345443726,0.0
-70.795,110.45,667648,11,163,56007,0.3,1620,0.8142229318618774,308.1203308105469,0.0017431132,-0.00022224558488233016,0.00025,-0.30340971555560825,661.2112512588501,2.44140625e-05
-66.34299999999999,110.78,671744,11,164,56502,0.3,1630,0.7671177983283997,338.18548583984375,0.0020290068,-0.0015034723808639682,0.00025,-0.30634292438626287,721.957551574707,0.0023193359375
-60.868,111.18,675840,11,165,57003,0.3,1640,0.8002932667732239,421.0150451660156,0.0065605417,-0.001790979623910971,0.00025,-0.31773520205169914,709.2208488464355,0.0064208984375
-63.272000000000006,111.53,679936,11,166,57505,0.3,1650,0.7867739796638489,232.2471923828125,0.0073441546,-0.002208779033389874,0.00025,-0.30929916352033615,528.1518987655639,0.0197021484375
-65.1,112.22,684032,11,167,57983,0.3,1660,0.8004746437072754,234.4354248046875,0.006319597,-0.001667299581458792,0.00025,-0.32344487980008124,598.2451982498169,0.0111083984375
-60.193999999999996,115.33,688128,11,168,58462,0.3,1670,0.8120080828666687,197.85755920410156,0.006477643,-0.001611579832388088,0.00025,-0.30638550911098716,457.31240882873533,0.0009521484375
-59.001000000000005,116.03,692224,11,169,58942,0.3,1680,0.8087180852890015,274.463134765625,0.006167686,-0.0024529058442567474,0.00025,-0.32174376416951417,541.1224899291992,0.0156005859375
-63.269000000000005,114.35,696320,11,170,59450,0.3,1690,0.8133037090301514,235.172119140625,0.005384392,-0.0018546150895417668,0.00025,-0.32337602600455284,574.1992841720581,0.0089599609375
-64.775,113.34,700416,11,171,59948,0.3,1700,0.7903756499290466,330.55224609375,0.0047801873,-0.0013595860073110089,0.00025,-0.3085365263745189,747.4265491485596,0.005126953125
-68.418,112.32,704512,11,172,60463,0.3,1710,0.797520637512207,277.9527282714844,0.0054926286,-0.0018358368455665187,0.00025,-0.3253660049289465,616.9377420425415,0.011669921875
-61.57,113.62,708608,11,173,60967,0.3,1720,0.805010199546814,275.97662353515625,0.004291171,-0.0019693287860718554,0.00025,-0.3190930953249335,615.5854124069214,0.0049072265625
-62.62700000000001,112.61,712704,11,174,61476,0.3,1730,0.7980283498764038,317.25164794921875,0.0038424344,-0.0006225980694580357,0.00025,-0.31881742253899575,674.5102230072022,0.0021240234375
-69.714,113.08,716800,11,175,61985,0.3,1740,0.7694531679153442,246.8759307861328,0.00067891536,-0.0006335478065011557,0.00025,-0.30911147920414805,542.7763011932373,0.0
-66.644,113.21,720896,11,176,62512,0.3,1750,0.8102641105651855,292.66180419921875,0.0019198144,-0.0006622940170927904,0.00025,-0.3219657640904188,576.4458950042724,0.0
-61.43200000000001,112.71,724992,11,177,63134,0.3,1760,0.7907026410102844,420.6455993652344,0.0066548996,-0.0017168233418487944,0.00025,-0.32635421510785817,809.582685470581,0.0064208984375
-52.601000000000006,112.58,729088,11,178,63704,0.3,1770,0.7694460153579712,480.65264892578125,0.0003242272,-0.00019449669925961644,0.00025,-0.3220295611768961,845.1236724853516,0.0
-54.14499999999999,112.72,733184,11,179,64253,0.3,1780,0.793749988079071,394.8595275878906,0.0026309066,-0.0013926853447628674,0.00025,-0.3280689800158143,757.9676425933837,0.004443359375
-51.517999999999994,114.74,737280,11,180,64825,0.3,1790,0.80828857421875,229.39337158203125,0.0018574508,-0.00010246395831927657,0.00025,-0.35255136005580423,498.70663394927976,0.0
-56.869,114.42,741376,11,181,65397,0.3,1800,0.8070580959320068,324.7192687988281,0.0037536542,-0.0006101626800955273,0.00025,-0.34293406791985037,659.6296680450439,0.0
-71.806,112.94,745472,11,182,65951,0.3,1810,0.8085317611694336,211.6714630126953,0.00027616863,-0.0004507269521127455,0.00025,-0.3440165877342224,469.41819152832034,0.0
-77.09599999999999,114.73,749568,11,183,66469,0.3,1820,0.8060184717178345,230.9865264892578,0.004952646,-0.0007113430761819473,0.00025,-0.34683940969407556,522.7852821350098,7.32421875e-05
-75.58500000000001,116.45,753664,11,184,66974,0.3,1830,0.8077932596206665,219.46627807617188,0.0066511286,-0.004331353622546885,0.00025,-0.3174404311925173,480.02885913848877,0.014013671875
-71.082,117.98,757760,11,185,67502,0.3,1840,0.7953876256942749,260.39044189453125,0.006775545,-0.0019762019815971143,0.00025,-0.29212934272363783,537.9378286361695,0.0035888671875
-67.14399999999999,118.76,761856,11,186,68018,0.3,1850,0.8093091249465942,196.4495391845703,0.0035711566,-0.0016357147789676674,0.00025,-0.2898243205621839,511.41157054901123,0.006640625
-65.61099999999999,118.87,765952,11,187,68534,0.3,1860,0.8219236135482788,241.47354125976562,0.003326732,-0.0007866807252867147,0.00025,-0.2939655863679945,505.6799276351929,0.003955078125
-52.059,118.54,770048,11,188,69071,0.3,1870,0.787933886051178,254.42857360839844,0.0016305912,-0.0010447221429785714,0.00025,-0.28613514397293327,612.8945085525513,0.0015869140625
-54.071,117.4,774144,11,189,69622,0.3,1880,0.7296178936958313,474.57196044921875,0.0006603005,-0.0004202168762276415,0.00025,-0.2735132846981287,965.9661026000977,0.0
-49.771,117.25,778240,11,190,70149,0.3,1890,0.7932620048522949,289.668701171875,0.004703993,-0.0016195545678783674,0.00025,-0.2720654561184347,635.4833839416503,0.0039306640625
-57.211999999999996,117.35,782336,11,191,70695,0.3,1900,0.7900353074073792,395.47283935546875,0.0020206578,-0.0001898693615657976,0.00025,-0.2791357034817338,734.1479293823243,0.000439453125
-60.03099999999999,118.41,786432,11,192,71239,0.3,1910,0.778723418712616,228.78924560546875,0.00018958782,-0.0001981084184080828,0.00025,-0.2784334661439061,632.5328140258789,0.0
-63.013999999999996,118.71,790528,11,193,71756,0.3,1920,0.7818968296051025,279.14947509765625,0.004643873,-0.001376120412896853,0.00025,-0.27086146986112,637.1188583374023,0.004345703125
-62.827,119.04,794624,10,194,72304,0.3,1930,0.7672783732414246,322.5417785644531,0.0036722715,-0.000636710757680703,0.00025,-0.2758632364682853,714.2306201934814,0.00087890625
-56.14900000000001,119.66,798720,10,195,72840,0.3,1940,0.7660863399505615,454.72308349609375,0.0030702231,-0.0013138242327840998,0.00025,-0.2668173854239285,859.816242980957,0.0015869140625
-51.58200000000001,118.79,802816,10,196,73395,0.3,1950,0.7544860243797302,333.1749267578125,0.0038571316,-0.0013981400235934416,0.00025,-0.273138845898211,658.9569972991943,0.010986328125
-53.89900000000001,117.62,806912,10,197,73976,0.3,1960,0.780269205570221,364.0269775390625,0.00386748,-0.0006328603703877889,0.00025,-0.2786622571758926,792.9919437408447,0.0033935546875
-59.958,117.44,811008,10,198,74532,0.3,1970,0.7996236681938171,297.5082092285156,0.0074548223,-0.001454629078216385,0.00025,-0.2705918222665787,652.4551637649536,0.0064453125
-58.356,116.97,815104,10,199,75127,0.3,1980,0.8067817091941833,295.9488830566406,0.0052723913,-0.0016764045685704332,0.00025,-0.28541807718575,675.0586694717407,0.0138427734375
-56.22199999999999,118.5,819200,10,200,75684,0.3,1990,0.7992299795150757,352.9666748046875,0.0049686246,-0.0019582329972763547,0.00025,-0.26283790515735744,663.3312704086304,0.0042236328125
-51.449000000000005,117.75,823296,10,201,76250,0.3,2000,0.7870193719863892,241.2384796142578,0.00039875548,-0.0005901081167394295,0.00025,-0.26705567333847285,610.3288455963135,0.0
-53.18599999999999,118.58,827392,10,202,76819,0.3,2010,0.7926783561706543,288.8136901855469,0.0014742457,-0.00035864376040990465,0.00025,-0.2772279506549239,705.4739944458008,0.0005615234375
-43.145,119.06,831488,10,203,77374,0.3,2020,0.7557629346847534,232.220703125,0.00087184255,-0.0008882253634510562,0.00025,-0.2681342844851315,590.0364580154419,0.0
-40.109,117.99,835584,10,204,77947,0.3,2030,0.7980832457542419,326.13177490234375,0.0027160002,-0.0007666083140065894,0.00025,-0.2688407598994672,670.796410369873,0.00263671875
-37.25899999999999,117.34,839680,10,205,78522,0.3,2040,0.7663041353225708,356.2081604003906,0.005984635,-0.0018524486702517606,0.00025,-0.2741560524329543,775.7461765289306,0.008251953125
-33.133,115.68,843776,10,206,79118,0.3,2050,0.7945889234542847,393.2561950683594,0.0002805901,-1.9864032219629733e-05,0.00025,-0.27217873819172383,843.4365600585937,0.0
-39.336000000000006,115.65,847872,10,207,79709,0.3,2060,0.8037875890731812,293.27410888671875,0.0067276275,-0.002003266694373451,0.00025,-0.2582306172698736,769.0897972106934,0.0100830078125
-46.57,115.39,851968,10,208,80310,0.3,2070,0.8106579780578613,299.3225402832031,0.0034723985,-0.001389100523374509,0.00025,-0.2774067488498986,659.9832492828369,0.006884765625
-47.556,116.37,856064,10,209,80897,0.3,2080,0.8072701096534729,386.16748046875,0.0064143324,-0.0011382679513189942,0.00025,-0.26086179492995143,792.4414237976074,0.0010986328125
-55.925,116.06,860160,10,210,81488,0.3,2090,0.7822906374931335,343.2545471191406,0.00076519384,-0.0007321464730921434,0.00025,-0.2581972169689834,814.614310836792,0.0
-53.388999999999996,117.44,864256,10,211,82065,0.3,2100,0.8141523599624634,261.15869140625,0.0026549187,-0.0002639668498886749,0.00025,-0.25714738089591266,579.1731966018676,0.0
-54.725,120.57,868352,10,212,82629,0.3,2110,0.7980632781982422,379.48089599609375,0.00803633,-0.0030286981382232625,0.00025,-0.22981572868302463,792.9908458709717,0.0071533203125
-49.706,122.85,872448,10,213,83199,0.3,2120,0.8154181241989136,380.97509765625,0.00014060299,-0.0003116127620160114,0.00025,-0.23072162866592408,625.6737348556519,0.0
-59.467000000000006,123.55,876544,10,214,83784,0.3,2130,0.7453471422195435,375.9811096191406,0.00014950748,-0.00021530819722102024,0.00025,-0.23509865459054707,820.6418724060059,0.0
-62.525,122.72,880640,10,215,84355,0.3,2140,0.8087477087974548,265.2799072265625,0.0037492989,-0.000885637473402312,0.00025,-0.21785280723124742,495.75217990875245,0.001953125
-62.07200000000001,122.74,884736,10,216,84927,0.3,2150,0.7827626466751099,300.92864990234375,0.0011728904,-0.0002705907143536024,0.00025,-0.22179405456408857,595.1639326095581,0.0015380859375
-55.157,123.3,888832,10,217,85503,0.3,2160,0.8216733932495117,284.4214782714844,0.0005453041,-0.00039787531932233833,0.00025,-0.21727445665746928,641.0044622421265,0.0
-56.176,122.36,892928,10,218,86123,0.3,2170,0.7818145751953125,293.8550720214844,0.00234167,-0.0006173776899231597,0.00025,-0.22807580763474106,638.8259401321411,0.006884765625
-52.125,123.6,897024,10,219,86688,0.3,2180,0.7930243611335754,203.14947509765625,0.002714829,-0.0008093979980912991,0.00025,-0.2176998565904796,505.0002182006836,0.0
-54.346,122.69,901120,10,220,87273,0.3,2190,0.8274430632591248,286.8831787109375,0.0034433329,-0.001233224220050033,0.00025,-0.22246127482503653,563.4443456649781,0.008935546875
-47.853,122.81,905216,10,221,87894,0.3,2200,0.7877060770988464,248.06253051757812,0.0040966817,-0.0020683013513917103,0.00025,-0.2346369699575007,544.3848220825196,0.01181640625
-56.08699999999999,121.15,909312,10,222,88484,0.3,2210,0.8105907440185547,273.79840087890625,0.00031651475,-0.0002174250730604399,0.00025,-0.24793319078162313,681.761436843872,0.0
-56.955,122.15,913408,10,223,89076,0.3,2220,0.7707737684249878,257.2915954589844,0.0051148543,-0.0021570965298451485,0.00025,-0.22809680607169866,620.7894065856933,0.012109375
-61.40800000000001,122.49,917504,10,224,89686,0.3,2230,0.81297767162323,261.1403503417969,0.0007687183,-0.0001520235622592736,0.00025,-0.2357837195508182,585.8162912368774,0.0015869140625
-55.29600000000001,122.4,921600,10,225,90298,0.3,2240,0.8027823567390442,243.1700439453125,0.0036465123,-0.0016248422689386643,0.00025,-0.2210193901322782,569.8434162139893,0.0025146484375
-58.67099999999999,121.99,925696,10,226,90893,0.3,2250,0.7715815305709839,334.3143615722656,0.0001430538,-0.00025379494909429925,0.00025,-0.21635816171765326,669.3478559494018,0.0
-62.24799999999999,121.86,929792,10,227,91510,0.3,2260,0.790757417678833,307.28948974609375,0.0003516449,-0.00046831527433823796,0.00025,-0.21521286498755215,697.3731098175049,0.0
-60.18899999999999,123.1,933888,10,228,92093,0.3,2270,0.8021315336227417,371.08941650390625,0.0034095063,-0.001474679054808803,0.00025,-0.2063182075507939,667.5636238098144,0.0003173828125
-47.516999999999996,125.22,937984,10,229,92677,0.3,2280,0.7870686054229736,244.1221160888672,0.0021885503,-0.0008341420398210175,0.00025,-0.21636975100263953,596.4257863998413,0.006103515625
-41.565999999999995,125.84,942080,10,230,93300,0.3,2290,0.8074969053268433,263.54168701171875,0.0029497517,-0.0006342603926896117,0.00025,-0.23964036479592324,741.2051818847656,0.0040283203125
-43.041000000000004,124.4,946176,10,231,93906,0.3,2300,0.8149228692054749,320.5235595703125,0.0004617225,-0.0006102399216615595,0.00025,-0.23719291314482688,686.1324850082398,0.0
-50.63399999999999,122.82,950272,10,232,94516,0.3,2310,0.7956147193908691,436.4869079589844,0.0027111913,-0.0001706548900983762,0.00025,-0.2565409420058131,920.3422054290771,0.0045166015625
-49.379000000000005,122.92,954368,10,233,95145,0.3,2320,0.7884011268615723,404.44525146484375,0.0012641363,-0.0002017323495238088,0.00025,-0.26614928655326364,800.0578140258789,2.44140625e-05
-47.865,121.91,958464,10,234,95777,0.3,2330,0.8186803460121155,442.26708984375,0.003914694,-0.0010237198646791512,0.00025,-0.2869866807945073,701.6721754074097,0.00859375
-50.815,119.64,962560,9,235,96444,0.3,2340,0.7949625253677368,390.3380126953125,0.00021097035,-0.00014939857574063352,0.00025,-0.28745049024000763,875.4034427642822,0.0
-56.78,118.06,966656,9,236,97112,0.3,2350,0.7940343022346497,397.5356750488281,0.0056717256,-0.0009159506269497796,0.00025,-0.2794713624753058,767.9568264007569,0.0009521484375
-63.797,117.65,970752,9,237,97839,0.3,2360,0.7746782302856445,400.2393493652344,0.0013994658,-0.0003948374716856051,0.00025,-0.295814005844295,719.7957210540771,0.0031494140625
-66.37100000000001,117.09,974848,9,238,98535,0.3,2370,0.8056285977363586,363.44268798828125,0.0036272574,-0.0007694268308114261,0.00025,-0.30359936133027077,654.486009979248,0.006640625
-62.482000000000006,119.01,978944,9,239,99173,0.3,2380,0.8290479183197021,239.30125427246094,0.0044820383,-0.001736168665229343,0.00025,-0.2887996032834053,501.1740924835205,0.0023193359375
-59.611000000000004,118.93,983040,9,240,99836,0.3,2390,0.7662567496299744,299.3583679199219,0.0018924405,-0.00040979609184432775,0.00025,-0.29323976607993246,554.5041847229004,0.0002197265625
-59.748000000000005,118.39,987136,9,241,100558,0.3,2400,0.8131835460662842,262.7397766113281,0.0036715243,-0.0014557710688677616,0.00025,-0.32145377825945615,615.0673233032227,0.0130126953125
-58.336999999999996,117.88,991232,9,242,101202,0.3,2410,0.7867514491081238,236.12391662597656,0.008242363,-0.0030150557184242645,0.00025,-0.29692373955622314,573.8721605300904,0.010791015625
-65.48700000000001,116.94,995328,9,243,101891,0.3,2420,0.7969945669174194,275.9369201660156,0.00559476,-0.002162311636493541,0.00025,-0.3198631376028061,608.7128984451294,0.0103515625
-63.894,119.62,999424,9,244,102563,0.3,2430,0.8214116096496582,191.1179962158203,0.008036505,-0.002314782283065142,0.00025,-0.2941098250448704,587.4651742935181,0.0063720703125
-68.161,119.41,1003520,9,245,103239,0.3,2440,0.7745295166969299,323.80291748046875,0.0017213637,-0.00037635086409864015,0.00025,-0.30807430371642114,666.1300191879272,0.0025390625
